zoning_building_id,zoning_id,building_type_id,zoning_name,building_type_name,can_develop,conditional_use,cost_in_city,cost_in_ugb,cost_outside_ugb,probability,cost_notes,max_building_area,notes
4152,90,1122,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Duplex,True,False,0.0,0.0,-99999.99,1,,,
4153,90,1130,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Mobile Homes,True,True,5832.32,16288.69,-99999.99,1,Site Review,,
4154,90,1210,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Multifamily - Small Building,True,False,0.0,0.0,-99999.99,1,,,
4155,90,1220,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Multifamily - Large Building,True,False,0.0,0.0,-99999.99,1,,,
4156,90,2111,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Mixed Use - Retail + Residential - Small Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
4157,90,2112,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Mixed Use - Retail + Residential - Large Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
4158,90,2121,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Mixed Use - Office + Residential - Small Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
4159,90,2122,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Mixed Use - Office + Residential - Large Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
4160,90,2131,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Mixed Use - Services + Residential - Small Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
4161,90,2132,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Mixed Use - Services + Residential - Large Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
4162,90,2140,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Mixed Use - Non-Residential,False,False,-99999.99,-99999.99,-99999.99,0,,,
4163,90,3100,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Hotel,False,False,-99999.99,-99999.99,-99999.99,0,,,
4164,90,3200,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Resort,False,False,-99999.99,-99999.99,-99999.99,0,,,
4165,90,4100,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Office,False,False,-99999.99,-99999.99,-99999.99,0,,,
4166,90,4210,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Grocery Store,False,False,-99999.99,-99999.99,-99999.99,0,,,
4167,90,4220,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Eating and Drinking,False,False,-99999.99,-99999.99,-99999.99,0,,,
4168,90,4230,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Neighborhood Retail,False,False,-99999.99,-99999.99,-99999.99,0,,,
4169,90,4240,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Strip Shopping Mall,False,False,-99999.99,-99999.99,-99999.99,0,,,
4170,90,4250,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Shopping Mall,False,False,-99999.99,-99999.99,-99999.99,0,,,
4171,90,4260,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Big Box Retail,False,False,-99999.99,-99999.99,-99999.99,0,,,
4172,90,4290,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Misc. Retail,False,False,-99999.99,-99999.99,-99999.99,0,,,
4173,90,4300,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Services,False,False,-99999.99,-99999.99,-99999.99,0,,,
4174,90,4310,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Financial Services,False,False,-99999.99,-99999.99,-99999.99,0,,,
4175,90,4320,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Auto Sales / Parts / Repair,False,False,-99999.99,-99999.99,-99999.99,0,,,
4176,90,4400,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Storage,False,False,-99999.99,-99999.99,-99999.99,0,,,
4177,90,4900,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Misc. Commercial,False,False,-99999.99,-99999.99,-99999.99,0,,,
4178,90,5100,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Light Industrial / Warehousing,False,False,-99999.99,-99999.99,-99999.99,0,,,
4179,90,5200,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Heavy Industrial,False,False,-99999.99,-99999.99,-99999.99,0,,,
4180,90,6110,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Preschool / Kindergarden,True,True,6826.4,18025.06,-99999.99,1,Conditional Use,,
4181,90,6120,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Elementary School,False,False,-99999.99,-99999.99,-99999.99,0,,,
4182,90,6130,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Middle School,False,False,-99999.99,-99999.99,-99999.99,0,,,
4183,90,6140,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,K-8 School,False,False,-99999.99,-99999.99,-99999.99,0,,,
4184,90,6150,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,K-12 School,False,False,-99999.99,-99999.99,-99999.99,0,,,
4185,90,6160,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,High School,False,False,-99999.99,-99999.99,-99999.99,0,,,
4186,90,6170,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,College / University,False,False,-99999.99,-99999.99,-99999.99,0,,,
4187,90,6210,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Medical Lab,False,False,-99999.99,-99999.99,-99999.99,0,,,
4188,90,6220,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Clinic,False,False,-99999.99,-99999.99,-99999.99,0,,,
4189,90,6230,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Hospital,False,False,-99999.99,-99999.99,-99999.99,0,,,
4190,90,6300,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Parking Structure,False,False,-99999.99,-99999.99,-99999.99,0,,,
4191,90,6400,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,TCU,True,False,0.0,0.0,-99999.99,1,,,
4192,90,6500,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Cultural / Civic / Recreation,False,False,-99999.99,-99999.99,-99999.99,0,,,
4193,90,6600,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Government,True,False,0.0,0.0,-99999.99,1,,,
4194,90,7100,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,College Dormitory,False,False,-99999.99,-99999.99,-99999.99,0,,,
4195,90,7200,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Nursing Home,True,True,6826.4,18025.06,-99999.99,1,Conditional Use,,
4196,90,7300,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Military Housing,False,False,-99999.99,-99999.99,-99999.99,0,,,
4197,90,7900,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Misc. Group Quarters,False,False,-99999.99,-99999.99,-99999.99,0,,,
4198,90,8000,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Agriculture / Timber / Mining,False,False,-99999.99,-99999.99,-99999.99,0,,,
4199,90,9000,EUG -- ROYAL NODE SPECIAL AREA/LOW DENSITY RESIDENTIAL -- S-RN/LDR,Other,True,False,0.0,0.0,-99999.99,1,,,
4200,91,1110,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Single-family Detached,True,False,0.0,0.0,-99999.99,1,,,
4201,91,1121,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Townhome or Rowhouse,True,False,0.0,0.0,-99999.99,1,,,
4202,91,1122,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Duplex,True,False,0.0,0.0,-99999.99,1,,,
4203,91,1130,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Mobile Homes,True,True,5832.32,16288.69,-99999.99,1,Site Review,,
4204,91,1210,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Multifamily - Small Building,True,False,0.0,0.0,-99999.99,1,,,
4205,91,1220,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Multifamily - Large Building,True,False,0.0,0.0,-99999.99,1,,,
4206,91,2111,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Mixed Use - Retail + Residential - Small Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
4207,91,2112,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Mixed Use - Retail + Residential - Large Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
4208,91,2121,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Mixed Use - Office + Residential - Small Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
4209,91,2122,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Mixed Use - Office + Residential - Large Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
4210,91,2131,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Mixed Use - Services + Residential - Small Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
4211,91,2132,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Mixed Use - Services + Residential - Large Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
4212,91,2140,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Mixed Use - Non-Residential,False,False,-99999.99,-99999.99,-99999.99,0,,,
4213,91,3100,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Hotel,False,False,-99999.99,-99999.99,-99999.99,0,,,
4214,91,3200,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Resort,False,False,-99999.99,-99999.99,-99999.99,0,,,
4215,91,4100,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Office,False,False,-99999.99,-99999.99,-99999.99,0,,,
4216,91,4210,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Grocery Store,False,False,-99999.99,-99999.99,-99999.99,0,,,
4217,91,4220,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Eating and Drinking,False,False,-99999.99,-99999.99,-99999.99,0,,,
4218,91,4230,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Neighborhood Retail,False,False,-99999.99,-99999.99,-99999.99,0,,,
4219,91,4240,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Strip Shopping Mall,False,False,-99999.99,-99999.99,-99999.99,0,,,
4220,91,4250,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Shopping Mall,False,False,-99999.99,-99999.99,-99999.99,0,,,
4221,91,4260,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Big Box Retail,False,False,-99999.99,-99999.99,-99999.99,0,,,
4222,91,4290,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Misc. Retail,False,False,-99999.99,-99999.99,-99999.99,0,,,
4223,91,4300,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Services,False,False,-99999.99,-99999.99,-99999.99,0,,,
4224,91,4310,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Financial Services,False,False,-99999.99,-99999.99,-99999.99,0,,,
4225,91,4320,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Auto Sales / Parts / Repair,False,False,-99999.99,-99999.99,-99999.99,0,,,
4226,91,4400,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Storage,False,False,-99999.99,-99999.99,-99999.99,0,,,
4227,91,4900,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Misc. Commercial,False,False,-99999.99,-99999.99,-99999.99,0,,,
4228,91,5100,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Light Industrial / Warehousing,False,False,-99999.99,-99999.99,-99999.99,0,,,
4229,91,5200,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Heavy Industrial,False,False,-99999.99,-99999.99,-99999.99,0,,,
4230,91,6110,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Preschool / Kindergarden,True,True,6826.4,18025.06,-99999.99,1,Conditional Use,,
4231,91,6120,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Elementary School,False,False,-99999.99,-99999.99,-99999.99,0,,,
4232,91,6130,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Middle School,False,False,-99999.99,-99999.99,-99999.99,0,,,
4233,91,6140,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,K-8 School,False,False,-99999.99,-99999.99,-99999.99,0,,,
4234,91,6150,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,K-12 School,False,False,-99999.99,-99999.99,-99999.99,0,,,
4235,91,6160,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,High School,False,False,-99999.99,-99999.99,-99999.99,0,,,
4236,91,6170,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,College / University,False,False,-99999.99,-99999.99,-99999.99,0,,,
4237,91,6210,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Medical Lab,False,False,-99999.99,-99999.99,-99999.99,0,,,
4238,91,6220,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Clinic,False,False,-99999.99,-99999.99,-99999.99,0,,,
4239,91,6230,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Hospital,False,False,-99999.99,-99999.99,-99999.99,0,,,
4240,91,6300,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Parking Structure,False,False,-99999.99,-99999.99,-99999.99,0,,,
4241,91,6400,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,TCU,True,False,0.0,0.0,-99999.99,1,,,
4242,91,6500,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Cultural / Civic / Recreation,False,False,-99999.99,-99999.99,-99999.99,0,,,
4243,91,6600,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Government,True,False,0.0,0.0,-99999.99,1,,,
4244,91,7100,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,College Dormitory,False,False,-99999.99,-99999.99,-99999.99,0,,,
4245,91,7200,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Nursing Home,True,True,6826.4,18025.06,-99999.99,1,Conditional Use,,
4246,91,7300,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Military Housing,False,False,-99999.99,-99999.99,-99999.99,0,,,
4247,91,7900,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Misc. Group Quarters,False,False,-99999.99,-99999.99,-99999.99,0,,,
4248,91,8000,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Agriculture / Timber / Mining,False,False,-99999.99,-99999.99,-99999.99,0,,,
4249,91,9000,EUG -- ROYAL NODE SPECIAL AREA/MEDIUM DENSITY RESIDENTIAL -- S-RN/MDR,Other,True,False,0.0,0.0,-99999.99,1,,,
4250,92,1110,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Single-family Detached,False,False,-99999.99,-99999.99,-99999.99,0,,,
4251,92,1121,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Townhome or Rowhouse,True,False,0.0,0.0,-99999.99,1,,,
4252,92,1122,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Duplex,False,False,-99999.99,-99999.99,-99999.99,0,,,
4253,92,1130,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Mobile Homes,False,False,-99999.99,-99999.99,-99999.99,0,,,
4254,92,1210,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Multifamily - Small Building,True,False,0.0,0.0,-99999.99,1,,,
4255,92,1220,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Multifamily - Large Building,True,False,0.0,0.0,-99999.99,1,,,
4256,92,2111,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Mixed Use - Retail + Residential - Small Building,True,False,0.0,0.0,-99999.99,1,,30000.0,
4257,92,2112,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Mixed Use - Retail + Residential - Large Building,True,False,0.0,0.0,-99999.99,1,,30000.0,
4258,92,2121,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Mixed Use - Office + Residential - Small Building,True,False,0.0,0.0,-99999.99,1,,30000.0,
4259,92,2122,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Mixed Use - Office + Residential - Large Building,True,False,0.0,0.0,-99999.99,1,,30000.0,
4260,92,2131,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Mixed Use - Services + Residential - Small Building,True,False,0.0,0.0,-99999.99,1,,30000.0,
4261,92,2132,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Mixed Use - Services + Residential - Large Building,True,False,0.0,0.0,-99999.99,1,,30000.0,
4262,92,2140,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Mixed Use - Non-Residential,True,False,0.0,0.0,-99999.99,1,,30000.0,
4263,92,3100,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Hotel,False,False,-99999.99,-99999.99,-99999.99,0,,,
4264,92,3200,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Resort,False,False,-99999.99,-99999.99,-99999.99,0,,,
4265,92,4100,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Office,True,False,0.0,0.0,-99999.99,1,,30000.0,
4266,92,4210,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Grocery Store,True,False,0.0,0.0,-99999.99,1,,30000.0,
4267,92,4220,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Eating and Drinking,True,False,0.0,0.0,-99999.99,1,,30000.0,
4268,92,4230,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Neighborhood Retail,True,False,0.0,0.0,-99999.99,1,,30000.0,
4269,92,4240,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Strip Shopping Mall,False,False,-99999.99,-99999.99,-99999.99,0,,,
4270,92,4250,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Shopping Mall,False,False,-99999.99,-99999.99,-99999.99,0,,,
4271,92,4260,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Big Box Retail,False,False,-99999.99,-99999.99,-99999.99,0,,,
4272,92,4290,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Misc. Retail,True,False,0.0,0.0,-99999.99,1,,30000.0,
4273,92,4300,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Services,True,False,0.0,0.0,-99999.99,1,,30000.0,
4274,92,4310,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Financial Services,True,False,0.0,0.0,-99999.99,1,,30000.0,
4275,92,4320,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Auto Sales / Parts / Repair,False,False,-99999.99,-99999.99,-99999.99,0,,,
4276,92,4400,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Storage,False,False,-99999.99,-99999.99,-99999.99,0,,,
4277,92,4900,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Misc. Commercial,True,False,0.0,0.0,-99999.99,1,,30000.0,
4278,92,5100,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Light Industrial / Warehousing,False,False,-99999.99,-99999.99,-99999.99,0,,,
4279,92,5200,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Heavy Industrial,False,False,-99999.99,-99999.99,-99999.99,0,,,
4280,92,6110,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Preschool / Kindergarden,True,True,6826.4,18025.06,-99999.99,1,Conditional Use Permit,,
4281,92,6120,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Elementary School,False,False,-99999.99,-99999.99,-99999.99,0,,,
4282,92,6130,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Middle School,False,False,-99999.99,-99999.99,-99999.99,0,,,
4283,92,6140,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,K-8 School,False,False,-99999.99,-99999.99,-99999.99,0,,,
4284,92,6150,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,K-12 School,False,False,-99999.99,-99999.99,-99999.99,0,,,
4285,92,6160,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,High School,False,False,-99999.99,-99999.99,-99999.99,0,,,
4286,92,6170,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,College / University,False,False,-99999.99,-99999.99,-99999.99,0,,,
4287,92,6210,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Medical Lab,False,False,-99999.99,-99999.99,-99999.99,0,,,
4288,92,6220,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Clinic,False,False,-99999.99,-99999.99,-99999.99,0,,,
4289,92,6230,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Hospital,False,False,-99999.99,-99999.99,-99999.99,0,,,
4290,92,6300,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Parking Structure,True,True,6826.4,18025.06,-99999.99,1,Conditional Use Permit,,
4291,92,6400,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,TCU,True,False,0.0,0.0,-99999.99,1,,30000.0,
4292,92,6500,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Cultural / Civic / Recreation,True,False,0.0,0.0,-99999.99,1,,30000.0,
4293,92,6600,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Government,True,False,0.0,0.0,-99999.99,1,,30000.0,
4294,92,7100,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,College Dormitory,False,False,-99999.99,-99999.99,-99999.99,0,,,
4295,92,7200,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Nursing Home,False,False,-99999.99,-99999.99,-99999.99,0,,,
4296,92,7300,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Military Housing,False,False,-99999.99,-99999.99,-99999.99,0,,,
4297,92,7900,EUG -- ROYAL NODE SPECIAL AREA/MAIN STREET COMMERCIAL -- S-RN/MSC,Misc. Group Quarters,False,False,-99999.99,-99999.99,-99999.99,0,,,
